,William Berger PhD,Justin Johnson,Thomas Ruiz,Jenna Torres,Ronald Lewis,Allison Schmidt,Eric Vargas,Nichole Jefferson,Jessica Ramirez,Bryan Jones,Samuel Roberson,Kyle Murray,Dylan Wall,Justin Sanchez,Benjamin Carpenter,Kathleen Duncan,Lindsey Sanders,Erik Petersen,Alejandra Lopez,Amy Murphy,Morgan Kennedy DDS,Brett Hutchinson,Susan Riley MD,George Davila,Roy Vasquez,Eric Wallace,Rachel Duran,Ryan Moreno,Pamela Larson,Brooke Franklin,Victor Fox,Michelle Rivera,Emily Benitez,James Harper,Linda Gomez,Rebecca Kelly,Molly Bailey,Joshua Maynard,Earl Carney,Shaun Holmes,Matthew Gill,Karen Edwards,John Stuart,Jessica Oconnor,Philip Barnes,Evan Hunt,Robert Bridges DDS,Randy Woodard,Tony Jones,Sydney Gutierrez,Dustin Henry,Melissa Chen,Colin Guzman,Sharon Smith,Michael Rice,Philip Sims,Dennis Williams,Isaac Shaw,Matthew Stewart,Alexandra Christensen,Rebecca Ballard,Michael Baker,Christina Ross,Colleen Howard,Jonathan Jennings,Jason Mccall,Sean Boone,Andrea Cole,Pamela Macdonald,Diana Reyes,Susan Flores,Stephanie Shannon,Jamie Key,Jessica Potter,Barry Vaughn,Jill Stone,Melissa Gray,Dustin Hall,Kelly Collins,Robert Gill
Randy Woodard,0.13782051282051283,0.0444461816413036,0.06039024268451014,0.05259507671376933,0.10260002962377804,0.13782051282051283,0.07567863360546288,0.1077016885553471,0.12085420526544524,0.09527449081061601,0.13782051282051283,0.13782051282051283,0.0823475550360413,0.06915036183328867,0.08074438859013328,0.09921022687790983,0.09356865073328491,0.10742553037956416,0.10133861236802415,0.0823475550360413,0.10133861236802415,0.08168149688866373,0.09921022687790983,0.05566700836188454,0.060864973127845765,0.05098598934766214,0.10260002962377804,0.134375,0.10206073677494523,0.10133861236802415,0.0544870453982281,0.09921022687790983,0.13782051282051283,0.07746963562753037,0.09921022687790983,0.0736540784095132,0.07983511302691304,0.09270203599471893,0.11429018136335212,0.10742553037956416,0.09627168174962293,0.09368498039640162,0.09627168174962293,0.09434805294364697,0.07470286292654715,0.11429018136335212,0.08224428435341749,0.0,0.13782051282051283,0.06806538105220246,0.07396697467348944,0.11429018136335212,0.13782051282051283,0.061629712010407685,0.11429018136335212,0.10301989959002156,0.0836043552036199,0.0990584935897436,0.11429018136335212,0.06141585473394418,0.07817212301587301,0.11807327097505671,0.0490985576923077,0.05503431748381177,0.09627168174962293,0.07859505114004783,0.09658374033374033,0.08728324343339589,0.09921022687790983,0.06620374755122059,0.13782051282051283,0.06039024268451014,0.07150002094855036,0.07833525588660378,0.04916283964791428,0.11429018136335212,0.06717859082509277,0.06161958863178377,0.10133861236802415,0.1271558302808303
Tony Jones,1.0,0.32249322493224936,0.43818036552481776,0.38162009150455883,0.744446726572529,1.0,0.5491100856954516,0.7814634146341464,0.8768956289027654,0.6912939798351673,1.0,1.0,0.5974985388661601,0.5017421602787456,0.5817496663948402,0.7198509485094852,0.6789167215996486,0.7794596622889306,0.7352941176470589,0.5974985388661601,0.7352941176470589,0.5926657448665833,0.7198509485094852,0.4039094560211157,0.44162492129971803,0.3699448529411764,0.744446726572529,0.975,0.7405337179949514,0.7352941176470589,0.39534786428481783,0.7198509485094852,1.0,0.5621052631578948,0.7198509485094852,0.5344202898550725,0.5792687270789969,0.6726287262872629,0.8292682926829269,0.7794596622889306,0.698529411764706,0.6797607879924954,0.698529411764706,0.6845719190329733,0.54203007518797,0.8292682926829269,0.596749226006192,0.6757151067816632,0.0,0.49386974158807356,0.5366906069332257,0.8292682926829269,0.7707942464040026,0.4471737243545859,0.8292682926829269,0.7474932249322493,0.6066176470588235,0.71875,0.8292682926829269,0.44562201574396704,0.5672023809523808,0.85671768707483,0.35625,0.39931876871975047,0.698529411764706,0.5702710687370912,0.7007936507936507,0.6333109756097561,0.7198509485094852,0.480362075255368,1.0,0.43818036552481776,0.5187908496732027,0.5683860427121018,0.3567164179104478,0.8292682926829269,0.48743535668439397,0.44710027100271005,0.7352941176470589,0.9226190476190477
Sydney Gutierrez,1.0,0.32249322493224936,0.43818036552481776,0.38162009150455883,0.8809523809523809,1.0,0.5843253968253967,0.7814634146341464,0.8768956289027654,0.6912939798351673,1.0,1.0,0.5974985388661601,0.5017421602787456,0.5817496663948402,0.7198509485094852,0.6789167215996486,0.7794596622889306,0.7352941176470589,0.5974985388661601,0.7352941176470589,0.5926657448665833,0.7198509485094852,0.4039094560211157,0.44162492129971803,0.3699448529411764,0.827838827838828,0.975,0.7405337179949514,0.7352941176470589,0.7219917881682589,0.7257961945461947,1.0,0.5621052631578948,0.7257961945461947,0.5344202898550725,0.5792687270789969,0.6726287262872629,0.8292682926829269,0.7794596622889306,0.698529411764706,0.6797607879924954,0.698529411764706,0.7724479821254014,0.54203007518797,0.8292682926829269,0.596749226006192,0.6757151067816632,1.0,0.0,0.63510101010101,0.8292682926829269,0.7707942464040026,0.9054487179487181,0.8292682926829269,0.7474932249322493,0.6066176470588235,0.71875,0.8292682926829269,0.44562201574396704,0.5684205840455842,0.85671768707483,0.35625,0.40836639602277086,0.698529411764706,0.5702710687370912,0.7007936507936507,0.6344358766233766,0.7198509485094852,0.480362075255368,1.0,0.43818036552481776,0.5187908496732027,0.5683860427121018,0.5864250177683014,0.8292682926829269,0.8809523809523809,0.44710027100271005,0.7352941176470589,0.9226190476190477
Dustin Henry,0.6325722664432342,0.34099055066797,0.3641853966276791,0.2649688921377518,1.0,0.6325722664432342,0.434295903045903,0.5722938273371003,0.5546998554091875,0.5725921515268884,0.6325722664432342,0.6325722664432342,0.5742971673071089,0.4957983193277311,0.3679987049739794,0.5757828418594548,0.471389781567369,0.5708264072670051,0.7672287390029325,0.5742971673071089,0.611125921976362,0.5612980769230769,0.6187517106549365,0.3345543158069035,0.4669553139738868,0.3378218631218287,0.6571428571428571,0.6167579597821533,0.5906959971150378,0.7672287390029325,0.45671198179499894,0.5757828418594548,0.6325722664432342,0.4788075648962746,0.5757828418594548,0.33805945398687337,0.3664293315680483,0.7112088628217661,0.5757828418594548,0.5708264072670051,0.7288673020527858,0.5271701779682649,0.7288673020527858,0.8768328445747801,0.46170729472140765,0.5757828418594548,0.386380591247792,0.4691668159786633,0.6325722664432342,0.6325722664432342,0.0,0.5757828418594548,0.5351827696770574,0.5727617476609412,0.5245721233919504,0.4728434834463552,0.38372949986446186,0.45466131650607455,0.5757828418594548,0.38303677326257973,0.45169491525423733,0.6263091746962713,0.22535386992040218,0.2772575504091861,0.7288673020527858,0.3959542400027795,0.6156097262952103,0.4715401785714286,0.5757828418594548,0.501649560117302,0.6325722664432342,0.3641853966276791,0.5413224991854023,0.5055423816806746,0.43585643212508884,0.8768328445747801,0.6547619047619048,0.4727447146991739,0.4651266665023781,0.5836232220160792
Melissa Chen,1.0,0.3888888888888889,0.5265266531713899,0.4601889338731444,0.8680555555555556,1.0,0.6621621621621622,0.8458536585365853,0.8768956289027654,0.8336192109777016,1.0,1.0,0.6549676724137931,0.6050420168067226,0.5917306655731829,0.8680555555555556,0.8186936936936937,0.8436848030018762,0.875,0.6549676724137931,0.7352941176470589,0.7146851629273505,0.8680555555555556,0.4870672852019336,0.5325476992143658,0.417799351874168,0.8057869062901156,0.975,0.7405337179949514,0.875,0.476743012814045,0.8680555555555556,1.0,0.6489265215507906,0.8680555555555556,0.5344202898550725,0.5792687270789969,0.8111111111111111,1.0,0.8436848030018762,0.8312499999999999,0.8197115384615384,0.8312499999999999,0.8255131964809383,0.625750574352548,1.0,0.596749226006192,0.8148329228837703,1.0,0.5955488060326769,0.6258033601783601,0.0,0.9294871794871795,0.5392389028981771,0.8434959349593496,0.7603178635953025,0.6066176470588235,0.71875,1.0,0.5373677248677249,0.5672023809523808,0.85671768707483,0.35625,0.4815314563973461,0.8312499999999999,0.6876798181829629,0.7020833333333334,0.6854939024390244,0.8680555555555556,0.5792601495726496,1.0,0.5265266531713899,0.617361111111111,0.6854066985645934,0.3820688225538972,1.0,0.5683697089947091,0.5391503267973856,0.7352941176470589,0.9226190476190477
Colin Guzman,1.0,0.32249322493224936,0.43818036552481776,0.38162009150455883,0.744446726572529,1.0,0.5491100856954516,0.7814634146341464,0.8768956289027654,0.6912939798351673,1.0,1.0,0.5974985388661601,0.5017421602787456,0.5858662613981763,0.7198509485094852,0.6789167215996486,0.7794596622889306,0.7352941176470589,0.5974985388661601,0.7352941176470589,0.5926657448665833,0.7198509485094852,0.4039094560211157,0.44162492129971803,0.3699448529411764,0.744446726572529,0.975,0.7405337179949514,0.7352941176470589,0.39534786428481783,0.7198509485094852,1.0,0.5621052631578948,0.7198509485094852,0.5344202898550725,0.5792687270789969,0.6726287262872629,0.8292682926829269,0.7794596622889306,0.698529411764706,0.6797607879924954,0.698529411764706,0.6845719190329733,0.54203007518797,0.8292682926829269,0.596749226006192,0.8766478342749529,1.0,0.49386974158807356,0.5366906069332257,0.8292682926829269,0.0,0.4471737243545859,0.8292682926829269,0.7474932249322493,0.6066176470588235,0.71875,0.8292682926829269,0.44562201574396704,0.5672023809523808,0.85671768707483,0.35625,0.39931876871975047,0.698529411764706,0.5702710687370912,0.7007936507936507,0.6333109756097561,0.7198509485094852,0.480362075255368,1.0,0.43818036552481776,0.5187908496732027,0.5683860427121018,0.3567164179104478,0.8292682926829269,0.48743535668439397,0.44710027100271005,0.7352941176470589,0.9226190476190477
Sharon Smith,0.7689578713968959,0.31176278918214406,0.4048768144564036,0.3538659030315,0.9142857142857144,0.7689578713968959,0.5091748067357824,0.6504258287815694,0.6742957962383128,0.6410180540289733,0.9272727272727272,0.7689578713968959,0.5919900833896777,0.46525182134938237,0.5394405997479427,0.6674981522542499,0.629540960028765,0.6487580702462321,0.7014662756598241,0.5919900833896777,0.5654101995565411,0.5495627816035591,0.6674981522542499,0.3745342228559437,0.47923681257014594,0.3913174710040169,0.9142857142857144,0.7497339246119734,0.6121529029931483,0.7014662756598241,0.7973856209150327,0.8015873015873016,0.7689578713968959,0.527360066833751,0.8015873015873016,0.4955533596837945,0.4454332473414549,0.650248103151329,0.7689578713968959,0.6487580702462321,0.6663929618768328,0.6303236397748593,0.6663929618768328,0.8016757436112275,0.572562358276644,0.7689578713968959,0.48297213622291024,0.626572189924815,0.7689578713968959,0.6375,0.6591318591318591,0.7689578713968959,0.714736483029166,0.0,0.7689578713968959,0.693130081300813,0.5624999999999999,0.6664772727272728,0.7689578713968959,0.4132131418716785,0.6277777777777778,0.6587798090411332,0.27394124168514417,0.45100996658090087,0.6663929618768328,0.5287968091925754,0.5628431783270493,0.5271159320750636,0.6674981522542499,0.45865102639296185,0.7689578713968959,0.4048768144564036,0.5708333333333333,0.5270488759694035,0.39849730937150984,0.8016757436112275,0.598639455782313,0.45100996658090087,0.5654101995565411,0.7094551789673742
Michael Rice,1.0,0.3888888888888889,0.5265266531713899,0.4601889338731444,0.8680555555555556,1.0,0.6621621621621622,0.8458536585365853,0.8768956289027654,0.8336192109777016,1.0,1.0,0.6549676724137931,0.6050420168067226,0.7015216565349542,0.8680555555555556,0.8186936936936937,0.8436848030018762,0.875,0.6549676724137931,0.7352941176470589,0.7146851629273505,0.8680555555555556,0.4870672852019336,0.5325476992143658,0.417799351874168,0.8057869062901156,0.975,0.7405337179949514,0.875,0.476743012814045,0.8680555555555556,1.0,0.6489265215507906,0.8680555555555556,0.5344202898550725,0.5792687270789969,0.8111111111111111,1.0,0.8436848030018762,0.8312499999999999,0.8197115384615384,0.8312499999999999,0.8255131964809383,0.625750574352548,1.0,0.596749226006192,0.8148329228837703,1.0,0.5955488060326769,0.6258033601783601,1.0,0.9294871794871795,0.5392389028981771,0.0,0.9013888888888888,0.6066176470588235,0.71875,1.0,0.5373677248677249,0.5672023809523808,0.85671768707483,0.35625,0.4815314563973461,0.8312499999999999,0.6876798181829629,0.7020833333333334,0.6854939024390244,0.8680555555555556,0.5792601495726496,1.0,0.5265266531713899,0.617361111111111,0.6854066985645934,0.3857329424307035,1.0,0.5794642857142855,0.5391503267973856,0.7352941176470589,0.9226190476190477
Philip Sims,0.6697590308627542,0.26046184533551553,0.43020741371206905,0.3082156943646413,0.6428571428571428,0.6697590308627542,0.44348908800371567,0.5665181265931785,0.5873087665817015,0.5583239948529993,0.6697590308627542,0.6697590308627542,0.4386705135222959,0.4052323548077168,0.7782674772036473,0.5813880476239186,0.5483274948617368,0.7782674772036473,0.58603915200491,0.6360839957914425,0.5698579989483518,0.47866684209421184,0.5813880476239186,0.32621771290179974,0.3566786309140032,0.37416705634790737,0.5396830574387648,0.6530150550911854,0.4959791452854908,0.58603915200491,0.37048124538276855,0.5813880476239186,0.6697590308627542,0.5300699964928687,0.5813880476239186,0.39433276273622303,0.38797046125753026,0.5432489916997896,0.6697590308627542,0.5650655160121704,0.5567371944046644,0.6697590308627542,0.5567371944046644,0.5636782572266442,0.511138925189552,0.6697590308627542,0.4005788485607008,0.5838626764958805,0.6697590308627542,0.5131377551020408,0.46345208845208835,0.6697590308627542,0.6660173602992752,0.4646199224882261,0.5649390199350468,0.0,0.40628764739836193,0.4813893034326046,0.6697590308627542,0.35990688662433057,0.37988891696971333,0.5737944078182184,0.2386016547448562,0.32251004156661717,0.5567371944046644,0.46057976857009625,0.4702266529182254,0.46296672077922074,0.5813880476239186,0.38796471639519187,0.6697590308627542,0.43020741371206905,0.41348317947013086,0.459057326177462,0.42793176972281444,0.6697590308627542,0.6428571428571428,0.36110080036515424,0.5698579989483518,0.6179324391888507
Dennis Williams,1.0,0.3888888888888889,0.5265266531713899,0.4601889338731444,0.8680555555555556,1.0,0.6621621621621622,0.8458536585365853,0.8768956289027654,0.8336192109777016,1.0,1.0,0.6549676724137931,0.6050420168067226,0.5917306655731829,0.8680555555555556,0.8186936936936937,0.8436848030018762,0.875,0.6549676724137931,0.7352941176470589,0.7146851629273505,0.8680555555555556,0.4870672852019336,0.5325476992143658,0.417799351874168,0.8057869062901156,0.975,0.7405337179949514,0.875,0.476743012814045,0.8680555555555556,1.0,0.6489265215507906,0.8680555555555556,0.5344202898550725,0.5792687270789969,0.8111111111111111,1.0,0.8436848030018762,0.8312499999999999,0.8197115384615384,0.8312499999999999,0.8255131964809383,0.625750574352548,1.0,0.596749226006192,0.8148329228837703,1.0,0.5955488060326769,0.6258033601783601,1.0,0.9294871794871795,0.5392389028981771,0.8434959349593496,0.7603178635953025,0.0,0.71875,1.0,0.5373677248677249,0.5672023809523808,0.85671768707483,0.35625,0.4815314563973461,0.8312499999999999,0.6876798181829629,0.7020833333333334,0.6854939024390244,0.8680555555555556,0.5792601495726496,1.0,0.5265266531713899,0.617361111111111,0.6854066985645934,0.3820688225538972,1.0,0.5683697089947091,0.5391503267973856,0.7352941176470589,0.9226190476190477
Isaac Shaw,0.5113821138211383,0.1988708220415538,0.26925631288195473,0.23533238976114462,0.44390808491418254,0.5113821138211383,0.33861788617886185,0.43255443188578235,0.44842874030881263,0.42629795423168654,0.6166666666666667,0.5113821138211383,0.33493875280347635,0.3094076655052265,0.35874562761015144,0.44390808491418254,0.4186653116531166,0.4314453179578701,0.447459349593496,0.5097567873303167,0.3760162601626017,0.3654772093343931,0.44390808491418254,0.24907749787968803,0.31141731982454296,0.5147058823529411,0.4120650114280348,0.4985975609756098,0.37869569806408493,0.447459349593496,0.24379784964230436,0.44390808491418254,0.5113821138211383,0.4247973227752639,0.44390808491418254,0.3295591787439614,0.2962276661241375,0.4147877145438122,0.5113821138211383,0.4314453179578701,0.42508638211382116,0.41918581926203885,0.42508638211382116,0.4221526834036669,0.40962598981900444,0.5113821138211383,0.30516688061617464,0.416690982515359,0.5113821138211383,0.3045530073126454,0.32002464516438095,0.5113821138211383,0.4753231186158016,0.27575713001866137,0.5113821138211383,0.4609541553748871,0.3740808823529412,0.0,0.5113821138211383,0.5567099567099567,0.29005715253581105,0.43811010176428306,0.18217987804878052,0.3871939047112057,0.42508638211382116,0.3516671590545396,0.3590328590785909,0.35054932084076945,0.44390808491418254,0.2962232797408103,0.5113821138211383,0.26925631288195473,0.31570742999096657,0.3505047263391295,0.21997512437810948,0.5113821138211383,0.2963276713124274,0.3871939047112057,0.3760162601626017,0.47181087882307404
Matthew Stewart,1.0,0.3888888888888889,0.5265266531713899,0.4601889338731444,0.8680555555555556,1.0,0.6621621621621622,0.8458536585365853,0.8768956289027654,0.8336192109777016,1.0,1.0,0.6549676724137931,0.6050420168067226,0.5917306655731829,0.8680555555555556,0.8186936936936937,0.8436848030018762,0.875,0.6549676724137931,0.7352941176470589,0.7146851629273505,0.8680555555555556,0.4870672852019336,0.5325476992143658,0.417799351874168,0.8057869062901156,0.975,0.7405337179949514,0.875,0.476743012814045,0.8680555555555556,1.0,0.6489265215507906,0.8680555555555556,0.5344202898550725,0.5792687270789969,0.8111111111111111,1.0,0.8436848030018762,0.8312499999999999,0.8197115384615384,0.8312499999999999,0.8255131964809383,0.625750574352548,1.0,0.596749226006192,0.8148329228837703,1.0,0.5955488060326769,0.6258033601783601,1.0,0.9294871794871795,0.5392389028981771,0.8434959349593496,0.7603178635953025,0.6066176470588235,0.71875,0.0,0.5373677248677249,0.5672023809523808,0.85671768707483,0.35625,0.4815314563973461,0.8312499999999999,0.6876798181829629,0.7020833333333334,0.6854939024390244,0.8680555555555556,0.5792601495726496,1.0,0.5265266531713899,0.617361111111111,0.6854066985645934,0.3820688225538972,1.0,0.5683697089947091,0.5391503267973856,0.7352941176470589,0.9226190476190477
Alexandra Christensen,0.6560416666666667,0.2551273148148149,0.385216468590832,0.30190311515969415,0.6560416666666667,0.6560416666666667,0.4344059684684685,0.5549152439024391,0.5752800698780851,0.5468889365351631,0.6560416666666667,0.6560416666666667,0.4296860834231322,0.39693277310924374,0.6020763677811549,0.6560416666666667,0.5370971753003003,0.6200384615384615,0.5740364583333334,0.5097567873303167,0.48238357843137264,0.5401304587339745,0.7050000000000001,0.31953643356268524,0.4911616161616162,0.5147058823529411,0.5286297849807446,0.6396406250000001,0.48582097457627127,0.5740364583333334,0.31276328069821413,0.6560416666666667,0.6560416666666667,0.4904327079272256,0.6560416666666667,0.3506019776570049,0.38002442116078367,0.5321226851851852,0.6560416666666667,0.6200384615384615,0.5453346354166667,0.5377649238782052,0.5453346354166667,0.5752388807429131,0.4729172540726818,0.6560416666666667,0.4402384868421053,0.5345643487835402,0.6560416666666667,0.41499376396453014,0.4729571474883975,0.6560416666666667,0.6097823183760684,0.3757555715383967,0.55336847899729,0.7736111111111111,0.3979664522058824,1.0,0.6560416666666667,0.0,0.37210839533730156,0.5620424992913834,0.23371484375000004,0.3871939047112057,0.5453346354166667,0.4511466140537813,0.460595920138889,0.50378125,0.6560416666666667,0.4704519230769232,0.6560416666666667,0.385216468590832,0.40501461226851854,0.4496553528708135,0.33105277185501064,0.6560416666666667,0.4973214285714285,0.3871939047112057,0.48238357843137264,0.6052765376984128
Rebecca Ballard,0.6386945546339704,0.2691771782950546,0.3130869425617127,0.2486134478705368,0.7893977641543455,0.7893977641543455,0.4229193672576291,0.5402421257245389,0.6651081072647451,0.5231160374574972,0.6386945546339704,0.6386945546339704,0.4533488998324058,0.39138208474879316,0.3715603440865133,0.4689601785803289,0.4583853171689461,0.5388568895047324,0.6056486511638728,0.4533488998324058,0.5253795133015635,0.4430874469472107,0.48844121695768333,0.3056463968856778,0.3686134808109766,0.3209694105594086,0.5187471021585699,0.6227271907681211,0.7893977641543455,0.6056486511638728,0.3756913021618904,0.4689601785803289,0.7893977641543455,0.4302705097211648,0.4689601785803289,0.3413313290163429,0.43936394933027,0.5614266861582567,0.6386945546339704,0.5388568895047324,0.5753662186056792,0.4816188517938015,0.5753662186056792,0.6921698870444261,0.41490370580255176,0.5402421257245389,0.38114048113219134,0.520429350782346,0.6386945546339704,0.4993511327963359,0.5690969548704853,0.5402421257245389,0.5936584001405494,0.47115384615384615,0.529649142867195,0.4774198523900133,0.3874433879213423,0.45906171114316624,0.5402421257245389,0.3023683724023754,0.0,0.5471809215933038,0.22753493508835196,0.3699308460684709,0.5753662186056792,0.5283018867924528,0.553204941070069,0.4378212227225951,0.4689601785803289,0.39600104114560913,0.6386945546339704,0.3130869425617127,0.42731877054339906,0.39907402578398726,0.3440640930118353,0.6921698870444261,0.5168675836724881,0.3731836207993118,0.5253795133015635,0.5892717617158656
Michael Baker,0.5373690825303729,0.28967090257412836,0.30937488542953345,0.22509063077922728,0.7448680351906158,0.5373690825303729,0.32388110140932724,0.4861626493097775,0.47121659957837336,0.4864160752101326,0.5373690825303729,0.5373690825303729,0.48786448326423293,0.3693043199684566,0.31261428449294576,0.48912656131204524,0.4004448311642533,0.4849160784141114,0.6517595307917888,0.48786448326423293,0.5191504487692171,0.4180929957139634,0.5256285434995113,0.2842033318225869,0.39667775835908775,0.28697910780249,0.48948470883954753,0.5239348554671135,0.4399905667660399,0.6517595307917888,0.38797606480244057,0.48912656131204524,0.5373690825303729,0.40674622569783864,0.48912656131204524,0.28718094084503626,0.3112811044089775,0.6041707396546107,0.48912656131204524,0.4849160784141114,0.6191715542521994,0.44783018462855956,0.6191715542521994,0.7448680351906158,0.3922195747800587,0.48912656131204524,0.32822966614360927,0.3985564256139815,0.5373690825303729,0.5373690825303729,0.5369943390471249,0.48912656131204524,0.45463686788619584,0.48656014684240495,0.44562314161055316,0.40167974847951243,0.32597756844673353,0.3862340280687055,0.48912656131204524,0.3253890983568403,0.33645310403101547,0.0,0.19143773565144534,0.23552982543121498,0.6191715542521994,0.3363624647515251,0.5229594330400783,0.39399431371146554,0.48912656131204524,0.42615046244078497,0.5373690825303729,0.30937488542953345,0.45985255783642875,0.42945740784913494,0.3246555242222069,0.7448680351906158,0.4877112135176651,0.40159584459394704,0.39512432538998005,0.49578695114409405
Christina Ross,0.3370256111356362,0.1316969580170778,0.23131517568827187,0.15509545667645339,0.38621879040077567,0.3370256111356362,0.22316560737359697,0.3370256111356362,0.2955362852331226,0.2809510240341668,0.3370256111356362,0.3370256111356362,0.25871035848026214,0.2239419877113741,0.2606931182865945,0.3017830980549271,0.27592074245000847,0.3361614429019551,0.31295982936443806,0.48062782805429866,0.24781294936443843,0.24846324779762627,0.3017830980549271,0.18391710473782272,0.2936220444059977,0.4852941176470588,0.321061240081843,0.3285999708572453,0.24957882887379337,0.31295982936443806,0.2090792856602316,0.38621879040077567,0.3370256111356362,0.40052319004524883,0.38621879040077567,0.18011332479168968,0.21007351915375524,0.27481548332002487,0.3370256111356362,0.3361614429019551,0.2973118378962161,0.2892927801896633,0.2973118378962161,0.33864932061534286,0.38621879040077567,0.3370256111356362,0.2180366015107108,0.27461956380833946,0.3370256111356362,0.24431129558678308,0.27843496334994494,0.3370256111356362,0.3132609847094055,0.22121134936944303,0.29630490326249564,0.26708594752411063,0.20444568322566167,0.2881433823529412,0.3370256111356362,0.18681810831971676,0.1911617290780641,0.28873580205710336,0.0,0.3650685387277083,0.2973118378962161,0.23176571098875626,0.31295982936443806,0.2731311723578385,0.3017830980549271,0.23413530320325135,0.3370256111356362,0.23131517568827187,0.22081054627379795,0.2643005899222037,0.1683359440037496,0.33864932061534286,0.25288135085765073,0.3650685387277083,0.24781294936443843,0.3109462483691882
Colleen Howard,0.6094363425925926,0.2927469135802469,0.5346021762617688,0.2804558607612336,0.6905123828377504,0.6094363425925926,0.4035456863113113,0.6025609411212891,0.5344120649139327,0.5080378430531733,0.6094363425925926,0.6094363425925926,0.49304510895593867,0.40038112954457794,0.46608769633057817,0.6094363425925926,0.5312137421512422,0.6010159130671319,0.6586805555555555,0.859304298642534,0.44811495778867105,0.5017594887931802,0.6549166666666667,0.5037878787878788,0.8042929292929293,0.8676470588235294,0.574018580752386,0.5942004340277778,0.45130816066133755,0.6586805555555555,0.5727124183006536,0.6905123828377504,0.6094363425925926,0.7160869155354449,0.6905123828377504,0.3256951468565486,0.37558598879004723,0.7527777777777778,0.6094363425925926,0.6010159130671319,0.6257465277777777,0.5172204251875798,0.6257465277777777,0.6214279895731508,0.6905123828377504,0.6094363425925926,0.4089638614766082,0.49658879634631703,0.6094363425925926,0.4483159067634873,0.49780796477717426,0.6094363425925926,0.5664632671533714,0.40592706301501663,0.5297572512874923,0.4775173001188645,0.36969484017565357,0.5151654411764706,0.6094363425925926,0.40542460317460316,0.3456737445574294,0.5221148938452697,0.2946384803921569,0.0,0.6257465277777777,0.4489867225716282,0.5595342403788438,0.48832542936704465,0.6094363425925926,0.6413461538461538,0.6094363425925926,0.5346021762617688,0.46473572530864193,0.4725374183457581,0.3009642635218553,0.7527777777777778,0.45212120304852704,1.0,0.44811495778867105,0.5622775779872135
Jonathan Jennings,0.6558758314855876,0.2550628233555063,0.37921317708434965,0.3018267996445147,0.6331588669950738,0.6558758314855876,0.4551898881640261,0.5547749716078092,0.5751346497326785,0.5467506931423596,0.7909090909090909,0.6558758314855876,0.7879310344827586,0.3968324358568261,0.4601110997850099,0.5693366592756837,0.5369614070833583,0.5533524716806097,0.5738913525498891,0.7879310344827586,0.4822616407982262,0.4687447254853886,0.5693366592756837,0.31945566067124603,0.41961085955338834,0.4634888438133874,0.5284961571632288,0.6394789356984479,0.4856981680330524,0.5738913525498891,0.4847320824881677,0.6331588669950738,0.6558758314855876,0.6566091954022988,0.6331588669950738,0.42267786561264825,0.379928358026535,0.6390996168582376,0.6558758314855876,0.5533524716806097,0.5451967849223947,0.5376289868667917,1.0,0.5551744904150354,0.6331588669950738,0.6558758314855876,0.391393394795192,0.5344292208182245,0.6558758314855876,0.4005187395137041,0.4564603543590612,0.6558758314855876,0.6096281767013475,0.3626491792071199,0.6558758314855876,0.5911991869918699,0.47977941176470584,0.5684659090909091,0.6558758314855876,0.35244650336113753,0.3720143332277478,0.5619004253586135,0.2336557649667406,0.3777600703238883,0.0,0.5394828791055206,0.5130596850809289,0.4495988832404954,0.5693366592756837,0.3799227322474274,0.6558758314855876,0.37921317708434965,0.40491223207686616,0.44954168832684416,0.2821302578018996,0.6558758314855876,0.41456830577058407,0.42481327473518143,0.4822616407982262,0.6051235350015838
Jason Mccall,0.8229859571322987,0.3200500944403384,0.4333240416159222,0.37872903020528187,0.7405337179949514,1.0,0.5449501608038194,0.6961256827645883,0.8425512934879572,0.6860569042303555,0.9924242424242424,0.8229859571322987,0.7879310344827586,0.497941083306937,0.577342471952455,0.7143975322328983,0.7286036036036037,0.694340745116474,0.7201127124907614,0.7879310344827586,0.6655447192257814,0.5881758528600184,0.7143975322328983,0.40084953589974365,0.5631870172311348,0.6075492414160234,0.6631513083178447,0.8024113082039912,0.7405337179949514,0.7201127124907614,0.4847320824881677,0.7143975322328983,1.0,0.6566091954022988,0.7143975322328983,0.5303716512955644,0.5565811930072356,0.6675330541184201,0.8229859571322987,0.694340745116474,0.6841070768662233,0.6746110850531583,1.0,0.6793857681312084,0.6331588669950738,0.8229859571322987,0.4911162329326643,0.6705960529424082,0.8229859571322987,0.4901283041518003,0.5338696193817002,0.8229859571322987,0.7649548960524571,0.44378604462462695,0.8229859571322987,0.7418303974706414,0.6020220588235293,0.7133049242424242,0.8229859571322987,0.44224609138227033,0.566273204196933,0.7050666256894481,0.29318874722838145,0.7002262443438914,0.6841070768662233,0.0,0.7007936507936507,0.6115056818181819,0.7143975322328983,0.4767229686246455,0.8229859571322987,0.4333240416159222,0.5080795249240371,0.5640800878430708,0.3540140208050656,0.8229859571322987,0.4848732677347896,0.7002262443438914,0.6655447192257814,0.7593025199732518
